Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,year,month,week,Quarter,Trend,Rolling_mean_5,Rolling_mean_10,Lag_1,Lag_2
42,2011-01-14,613899.15,0,49.98,3.312,127.3009355,8.744,2011,1,2,1,2213,936016.7160000004,841358.0620000002,898610.33,1391013.96
35,2011-01-14,687670.78,0,25.7,3.205,136.803477,8.549,2011,1,2,1,2214,979477.7540000004,854245.6769999999,613899.15,898610.33
12,2011-01-14,812011.8,0,43.15,3.312,127.3009355,14.021,2011,1,2,1,2215,880641.2040000003,890339.1359999999,687670.78,613899.15
40,2011-01-14,771315.62,0,18.55,3.215,132.9510645,5.114,2011,1,2,1,2216,756701.5360000004,865795.0880000001,812011.8,687670.78
24,2011-01-14,1167740.2,0,22.41,3.367,132.9510645,8.252,2011,1,2,1,2217,810527.5100000004,847496.0769999999,771315.62,812011.8
19,2011-01-14,1181204.53,0,21.68,3.367,132.9510645,7.771,2011,1,2,1,2218,923988.5860000004,930002.651,1167740.2,771315.62
4,2011-01-14,1865502.46,0,31.6,2.992,127.3009355,6.51,2011,1,2,1,2219,1159554.9220000003,1069516.338,1181204.53,1167740.2
20,2011-01-14,1884345.01,0,20.39,3.205,204.7026042,7.343,2011,1,2,1,2220,1374021.5640000005,1127331.384,1865502.46,1181204.53
11,2011-01-14,1194449.78,0,45.34,2.983,214.7470729,7.551,2011,1,2,1,2221,1458648.3960000002,1107674.966,1884345.01,1865502.46
15,2011-01-14,479424.2,0,19.53,3.367,132.9510645,7.771,2011,1,2,1,2222,1320985.1960000002,1065756.3530000001,1194449.78,1884345.01
13,2011-01-14,1682316.31,0,20.6,2.903,127.3009355,7.47,2011,1,2,1,2223,1421207.5520000004,1172598.069,479424.2,1194449.78
45,2011-01-14,654018.95,0,24.78,3.205,182.6585782,8.549,2011,1,2,1,2224,1178910.8500000003,1169232.8860000002,1682316.31,479424.2
27,2011-01-14,1532308.62,0,25.7,3.367,136.803477,7.827,2011,1,2,1,2225,1108503.5720000004,1241262.568,654018.95,1682316.31
29,2011-01-14,426905.26,0,24.76,3.215,132.9510645,10.256,2011,1,2,1,2226,954994.6680000003,1206821.5320000001,1532308.62,654018.95
3,2011-01-14,381061.1,0,44.76,2.983,214.7470729,7.551,2011,1,2,1,2227,935322.0480000002,1128153.622,426905.26,1532308.62
9,2011-01-14,458086.69,0,36.43,2.983,214.9749587,6.416,2011,1,2,1,2228,690476.1240000004,1055841.838,381061.1,426905.26
17,2011-01-14,758510.36,0,16.57,2.903,127.3009355,6.866,2011,1,2,1,2229,711374.4060000003,945142.6279999999,458086.69,381061.1
30,2011-01-14,465408.72,0,34.14,2.983,211.1176713,8.028,2011,1,2,1,2230,497994.4260000003,803248.999,758510.36,458086.69
22,2011-01-14,807535.52,0,24.76,3.215,136.803477,8.458,2011,1,2,1,2231,574120.4780000004,764557.5730000001,465408.72,758510.36
33,2011-01-14,259527.75,0,53.63,3.312,127.3009355,8.951,2011,1,2,1,2232,549813.8080000004,742567.9280000001,807535.52,465408.72
8,2011-01-14,809646.66,0,31.62,2.983,214.7930991,6.262,2011,1,2,1,2233,620125.8020000004,655300.9630000001,259527.75,807535.52
44,2011-01-14,292859.36,0,20.6,2.903,127.3009355,7.224,2011,1,2,1,2234,526995.6020000003,619185.004,809646.66,259527.75
21,2011-01-14,650789.13,0,34.14,2.983,211.1176713,8.028,2011,1,2,1,2235,564071.6840000005,531033.0549999999,292859.36,809646.66
14,2011-01-14,1699095.9,0,24.78,3.205,182.6585782,8.549,2011,1,2,1,2236,742383.7600000004,658252.119,650789.13,292859.36
41,2011-01-14,1052609.16,0,22.44,2.911,191.4784939,7.241,2011,1,2,1,2237,901000.0420000004,725406.925,1699095.9,650789.13
10,2011-01-14,1710803.59,0,49.98,3.312,127.3009355,8.744,2011,1,2,1,2238,1081231.4280000003,850678.615,1052609.16,1699095.9
28,2011-01-14,1098286.61,0,43.15,3.312,127.3009355,14.021,2011,1,2,1,2239,1242316.8780000003,884656.24,1710803.59,1052609.16
2,2011-01-14,1744193.58,0,33.02,2.983,211.1176713,8.028,2011,1,2,1,2240,1460997.7680000004,1012534.726,1098286.61,1710803.59
36,2011-01-14,410497.73,0,42.87,2.971,210.2379731,8.395,2011,1,2,1,2241,1203278.1340000003,972830.947,1744193.58,1098286.61
32,2011-01-14,1028206.51,0,21.69,2.911,191.4784939,8.818,2011,1,2,1,2242,1198397.6040000005,1049698.823,410497.73,1744193.58
18,2011-01-14,777175.28,0,22.69,3.215,132.9510645,9.131,2011,1,2,1,2243,1011671.9420000005,1046451.6850000002,1028206.51,410497.73
7,2011-01-14,547384.9,0,11.32,2.911,191.4784939,8.818,2011,1,2,1,2244,901491.6000000003,1071904.2389999998,777175.28,1028206.51
25,2011-01-14,572360.83,0,18.3,3.205,204.7026042,7.343,2011,1,2,1,2245,667125.0500000004,1064061.409,547384.9,777175.28
43,2011-01-14,614940.07,0,43.45,2.983,203.4840645,10.398,2011,1,2,1,2246,708013.5180000004,955645.826,572360.83,547384.9
5,2011-01-14,260636.71,0,37.74,2.983,212.008514,6.634,2011,1,2,1,2247,554499.5580000004,876448.581,614940.07,572360.83
26,2011-01-14,812323.29,0,16.7,3.215,132.9510645,7.907,2011,1,2,1,2248,561529.1600000004,786600.551,260636.71,614940.07
37,2011-01-14,525616.9,0,42.87,2.983,210.2379731,8.395,2011,1,2,1,2249,557175.5600000004,729333.58,812323.29,260636.71
39,2011-01-14,1193199.39,0,41.74,2.983,210.2379731,8.395,2011,1,2,1,2250,681343.2720000005,674234.161,525616.9,812323.29
42,2011-01-21,533414.62,0,56.75,3.336,127.4404839,8.744,2011,1,3,1,2251,665038.1820000004,686525.85,1193199.39,525616.9
39,2011-01-21,1243370.74,0,50.25,3.016,210.6031072,8.395,2011,1,3,1,2252,861584.9880000005,708042.273,533414.62,1193199.39
3,2011-01-21,350876.7,0,50.74,3.016,215.1268275,7.551,2011,1,3,1,2253,769295.6700000005,665412.415,1243370.74,533414.62
28,2011-01-21,1079669.11,0,53.53,3.223,127.4404839,14.021,2011,1,3,1,2254,880106.1120000004,718640.8359999999,350876.7,1243370.74
37,2011-01-21,526486.82,0,51.18,3.016,210.6031072,8.395,2011,1,3,1,2255,746763.5980000005,714053.4349999999,1079669.11,350876.7
38,2011-01-21,341098.08,0,53.53,3.223,127.4404839,14.021,2011,1,3,1,2256,708300.2900000004,686669.236,526486.82,1079669.11
5,2011-01-21,275313.34,0,45.41,3.016,212.3800012,6.634,2011,1,3,1,2257,514688.8100000005,688136.899,341098.08,526486.82
30,2011-01-21,439132.62,0,42.72,3.016,211.4864691,8.028,2011,1,3,1,2258,532339.9940000004,650817.832,275313.34,341098.08
20,2011-01-21,1781805.66,0,27.43,3.229,205.0460497,7.343,2011,1,3,1,2259,672767.3040000005,776436.708,439132.62,275313.34
31,2011-01-21,1344167.13,0,42.72,3.016,211.4864691,8.028,2011,1,3,1,2260,836303.3660000005,791533.4820000001,1781805.66,439132.62
15,2011-01-21,487311.03,0,21.84,3.391,133.0285161,7.771,2011,1,3,1,2261,865545.9560000005,786923.123,1344167.13,1781805.66
27,2011-01-21,1517029.9,0,30.13,3.391,136.8870657,7.827,2011,1,3,1,2262,1113889.2680000006,814289.039,487311.03,1344167.13
41,2011-01-21,1088025.8,0,32.7,2.973,191.5731924,7.241,2011,1,3,1,2263,1243667.9040000006,888003.949,1517029.9,487311.03
32,2011-01-21,1078348.91,0,34.54,2.973,191.5731924,8.818,2011,1,3,1,2264,1102976.5540000005,887871.9290000001,1088025.8,1517029.9
43,2011-01-21,601004.79,0,53.05,3.016,203.8315161,10.398,2011,1,3,1,2265,954344.0860000005,895323.726,1078348.91,1088025.8
19,2011-01-21,1212967.84,0,22.8,3.391,133.0285161,7.771,2011,1,3,1,2266,1099475.4480000003,982510.7019999999,601004.79,1078348.91
4,2011-01-21,1886393.94,0,38.34,3.017,127.4404839,6.51,2011,1,3,1,2267,1173348.2560000005,1143618.762,1212967.84,601004.79
26,2011-01-21,809833.21,0,12.98,3.232,133.0285161,7.907,2011,1,3,1,2268,1117709.7380000004,1180688.821,1886393.94,1212967.84
8,2011-01-21,822668.23,0,42.06,3.016,215.1729926,6.262,2011,1,3,1,2269,1066573.6020000004,1084775.0780000002,809833.21,1886393.94
25,2011-01-21,568093.57,0,23.21,3.229,205.0460497,7.343,2011,1,3,1,2270,1059991.3580000005,1007167.7220000001,822668.23,809833.21
16,2011-01-21,462888.13,0,28.6,2.973,191.5731924,6.614,2011,1,3,1,2271,909975.4160000004,1004725.432,568093.57,822668.23
34,2011-01-21,891025.39,0,39.57,3.017,127.4404839,10.398,2011,1,3,1,2272,710901.7060000005,942124.981,462888.13,568093.57
9,2011-01-21,454021.69,0,44.72,3.016,215.3554013,6.416,2011,1,3,1,2273,639739.4020000005,878724.57,891025.39,462888.13
2,2011-01-21,1751384.9,0,41.4,3.016,211.4864691,8.028,2011,1,3,1,2274,825482.7360000005,946028.169,454021.69,891025.39
23,2011-01-21,1110706.06,0,15.58,3.232,133.0285161,5.114,2011,1,3,1,2275,934005.2340000005,996998.2959999999,1751384.9,454021.69
14,2011-01-21,1743188.87,0,30.55,3.229,182.9193368,8.549,2011,1,3,1,2276,1190065.3820000007,1050020.399,1110706.06,1751384.9
21,2011-01-21,663941.73,0,42.72,3.016,211.4864691,8.028,2011,1,3,1,2277,1144648.6500000004,927775.178,1743188.87,1110706.06
10,2011-01-21,1677556.18,0,56.75,3.336,127.4404839,8.744,2011,1,3,1,2278,1389355.5480000004,1014547.475,663941.73,1743188.87
1,2011-01-21,1327405.42,0,44.04,3.016,211.8272343,7.742,2011,1,3,1,2279,1304559.6520000002,1065021.1940000001,1677556.18,663941.73
40,2011-01-21,764014.75,0,14.64,3.232,133.0285161,5.114,2011,1,3,1,2280,1235221.3900000006,1084613.3120000002,1327405.42,1677556.18
12,2011-01-21,802105.5,0,53.53,3.223,127.4404839,14.021,2011,1,3,1,2281,1047004.7160000004,1118535.0489999999,764014.75,1327405.42
22,2011-01-21,855001.02,0,26.8,3.232,136.8870657,8.458,2011,1,3,1,2282,1085216.5740000005,1114932.6120000002,802105.5,764014.75
29,2011-01-21,445134.15,0,26.8,3.232,133.0285161,10.256,2011,1,3,1,2283,838732.1680000004,1114043.858,855001.02,802105.5
18,2011-01-21,891148.55,0,22.55,3.232,133.0285161,9.131,2011,1,3,1,2284,751480.7940000005,1028020.223,445134.15,855001.02
13,2011-01-21,1770177.37,0,34.8,2.934,127.4404839,7.47,2011,1,3,1,2285,952713.3180000006,1093967.354,891148.55,445134.15
17,2011-01-21,755804.37,0,26.62,2.934,127.4404839,6.866,2011,1,3,1,2286,943453.0920000005,995228.9039999999,1770177.37,891148.55
6,2011-01-21,1261253.18,0,46.2,3.016,213.3399647,6.858,2011,1,3,1,2287,1024703.5240000006,1054960.049,755804.37,1770177.37
35,2011-01-21,659902.07,0,30.13,3.229,136.8870657,8.549,2011,1,3,1,2288,1067657.1080000005,953194.6379999999,1261253.18,755804.37
45,2011-01-21,644285.33,0,30.55,3.229,182.9193368,8.549,2011,1,3,1,2289,1018284.4640000004,884882.629,659902.07,1261253.18
44,2011-01-21,276157.8,0,34.8,2.934,127.4404839,7.224,2011,1,3,1,2290,719480.5500000004,836096.934,644285.33,659902.07
36,2011-01-21,399191.05,0,51.18,2.98,210.6031072,8.395,2011,1,3,1,2291,648157.8860000004,795805.489,276157.8,644285.33
24,2011-01-21,1107170.39,0,23.69,3.391,133.0285161,8.252,2011,1,3,1,2292,617341.3280000004,821022.426,399191.05,276157.8
11,2011-01-21,1187776.19,0,51.51,3.016,215.1268275,7.551,2011,1,3,1,2293,722916.1520000005,895286.6300000001,1107170.39,399191.05
33,2011-01-21,244856.44,0,59.46,3.336,127.4404839,8.951,2011,1,3,1,2294,643030.3740000004,830657.419,1187776.19,1107170.39
7,2011-01-21,521539.46,0,25.4,2.973,191.5731924,8.818,2011,1,3,1,2295,692106.7060000005,705793.628,244856.44,1187776.19
27,2011-01-28,1421111.55,0,23.64,3.402,136.9706544,7.827,2011,1,4,1,2296,896490.8060000004,772324.346,521539.46,244856.44
37,2011-01-28,513672.36,0,48.74,3.01,210.9682412,8.395,2011,1,4,1,2297,777791.2000000004,697566.264,1421111.55,521539.46
32,2011-01-28,1006814.85,0,34.86,3.008,191.667891,8.818,2011,1,4,1,2298,741598.9320000005,732257.542,513672.36,1421111.55
12,2011-01-28,873119.06,0,50.74,3.342,127.5800323,14.021,2011,1,4,1,2299,867251.4560000006,755140.915,1006814.85,513672.36
4,2011-01-28,1814240.85,0,40.6,3.022,127.5800323,6.51,2011,1,4,1,2300,1125791.7340000006,908949.22,873119.06,1006814.85
41,2011-01-28,1026439.93,0,32.23,3.008,191.667891,7.241,2011,1,4,1,2301,1046857.4100000005,971674.108,1814240.85,873119.06
23,2011-01-28,1083657.61,0,10.91,3.243,133.1059677,5.114,2011,1,4,1,2302,1160854.4600000004,969322.8300000001,1026439.93,1814240.85
7,2011-01-28,513372.17,0,10.11,3.008,191.667891,8.818,2011,1,4,1,2303,1062165.9240000006,901882.428,1083657.61,1026439.93
18,2011-01-28,849540.85,0,14.84,3.243,133.1059677,9.131,2011,1,4,1,2304,1057450.2820000004,962350.869,513372.17,1083657.61
39,2011-01-28,1158698.44,0,47.94,3.01,210.9682412,8.395,2011,1,4,1,2305,926341.8000000004,1026066.7670000002,849540.85,513372.17
34,2011-01-28,836717.75,0,34.68,3.022,127.5800323,10.398,2011,1,4,1,2306,888397.3640000004,967627.3870000001,1158698.44,849540.85
19,2011-01-28,1284185.49,0,20.66,3.402,133.1059677,7.771,2011,1,4,1,2307,928502.9400000004,1044678.7,836717.75,1158698.44
21,2011-01-28,649878.29,0,44.04,3.01,211.8552668,8.028,2011,1,4,1,2308,955804.1640000005,1008985.044,1284185.49,836717.75
8,2011-01-28,782256.66,0,39.26,3.01,215.5528862,6.262,2011,1,4,1,2309,942347.3260000006,999898.8040000001,649878.29,1284185.49
42,2011-01-28,499081.79,0,53.03,3.231,127.5800323,8.744,2011,1,4,1,2310,810423.9960000005,868382.898,782256.66,649878.29
25,2011-01-28,600448.69,0,18.92,3.237,205.3894952,7.343,2011,1,4,1,2311,763170.1840000005,825783.774,499081.79,782256.66
43,2011-01-28,562558.27,0,44.98,3.01,204.1789677,10.398,2011,1,4,1,2312,618844.7400000005,773673.8400000001,600448.69,499081.79
40,2011-01-28,775910.43,0,9.51,3.243,133.1059677,5.114,2011,1,4,1,2313,644051.1680000004,799927.666,562558.27,600448.69
14,2011-01-28,1613718.38,0,24.05,3.237,183.1800955,8.549,2011,1,4,1,2314,810343.5120000005,876345.4190000001,775910.43,562558.27
28,2011-01-28,1127859.69,0,50.74,3.342,127.5800323,14.021,2011,1,4,1,2315,936099.0920000005,873261.544,1613718.38,775910.43
1,2011-01-28,1316899.31,0,43.83,3.01,212.1970577,7.742,2011,1,4,1,2316,1079389.2160000005,921279.7,1127859.69,1613718.38
26,2011-01-28,817485.14,0,5.54,3.243,133.1059677,7.907,2011,1,4,1,2317,1130374.5900000005,874609.665,1316899.31,1127859.69
10,2011-01-28,1715769.05,0,53.03,3.231,127.5800323,8.744,2011,1,4,1,2318,1318346.3140000005,981198.741,817485.14,1316899.31
44,2011-01-28,276011.4,0,31.64,2.96,127.5800323,7.224,2011,1,4,1,2319,1050804.9180000005,930574.2150000001,1715769.05,817485.14
36,2011-01-28,372174.12,0,48.74,2.995,210.9682412,8.395,2011,1,4,1,2320,899667.8040000005,917883.4480000001,276011.4,1715769.05
30,2011-01-28,425989.04,0,44.04,3.01,211.8552668,8.028,2011,1,4,1,2321,721485.7500000005,900437.4829999998,372174.12,276011.4
16,2011-01-28,448391.99,0,20.8,3.008,191.667891,6.614,2011,1,4,1,2322,647667.1200000003,889020.8549999999,425989.04,372174.12
33,2011-01-28,231155.9,0,56.62,3.231,127.5800323,8.951,2011,1,4,1,2323,350744.49000000046,834545.402,448391.99,425989.04
38,2011-01-28,357557.16,0,50.74,3.342,127.5800323,14.021,2011,1,4,1,2324,367053.64200000046,708929.28,231155.9,448391.99
6,2011-01-28,1287034.7,0,44.98,3.01,213.7143412,6.858,2011,1,4,1,2325,550025.7580000004,724846.781,357557.16,231155.9
3,2011-01-28,364866.24,0,48.71,3.01,215.5065821,7.551,2011,1,4,1,2326,537801.1980000004,629643.474,1287034.7,357557.16
35,2011-01-28,633289.78,0,23.64,3.237,136.9706544,8.549,2011,1,4,1,2327,574780.7560000004,611223.9380000001,364866.24,1287034.7
5,2011-01-28,279088.39,0,44.5,3.01,212.7514884,6.634,2011,1,4,1,2328,584367.2540000004,467555.872,633289.78,364866.24
29,2011-01-28,410426.97,0,20.61,3.243,133.1059677,10.256,2011,1,4,1,2329,594941.2160000005,480997.429,279088.39,633289.78
24,2011-01-28,1126921.34,0,17.91,3.402,133.1059677,8.252,2011,1,4,1,2330,562918.5440000005,556472.151,410426.97,279088.39
17,2011-01-28,736335.69,0,22.16,2.96,127.5800323,6.866,2011,1,4,1,2331,637212.4340000005,587506.816,1126921.34,410426.97
22,2011-01-28,799369.15,0,20.61,3.243,136.9706544,8.458,2011,1,4,1,2332,670428.3080000004,622604.532,736335.69,1126921.34
45,2011-01-28,617207.58,0,24.05,3.237,183.1800955,8.549,2011,1,4,1,2333,738052.1460000004,661209.7,799369.15,736335.69
13,2011-01-28,1633663.12,0,31.64,2.96,127.5800323,7.47,2011,1,4,1,2334,982699.3760000005,788820.2960000001,617207.58,799369.15
9,2011-01-28,463561.48,0,43.9,3.01,215.7358438,6.416,2011,1,4,1,2335,850027.4040000003,706472.974,1633663.12,617207.58
15,2011-01-28,481119.6,0,19.61,3.402,133.1059677,7.771,2011,1,4,1,2336,798984.1860000005,718098.3099999999,463561.48,1633663.12
31,2011-01-28,1254955.68,0,44.04,3.01,211.8552668,8.028,2011,1,4,1,2337,890101.4920000003,780264.9,481119.6,463561.48
11,2011-01-28,1100418.69,0,51.04,3.01,215.5065821,7.551,2011,1,4,1,2338,986743.7140000004,862397.93,1254955.68,481119.6
2,2011-01-28,1695371.68,0,42.83,3.01,211.8552668,8.028,2011,1,4,1,2339,999085.4260000003,990892.401,1100418.69,1254955.68
20,2011-01-28,1761506.68,0,23.21,3.237,205.3894952,7.343,2011,1,4,1,2340,1258674.4660000005,1054350.935,1695371.68,1100418.69
3,2011-02-04,438516.53,0,45.95,2.989,215.8863367,7.551,2011,2,5,1,2341,1250153.8520000004,1024569.0190000001,1761506.68,1695371.68
32,2011-02-04,1070457.8,0,15.47,3.011,191.7625895,8.818,2011,2,5,1,2342,1213254.2760000003,1051677.884,438516.53,1761506.68
14,2011-02-04,1995891.87,0,28.73,3.231,183.4408542,8.549,2011,2,5,1,2343,1392348.9120000002,1189546.313,1070457.8,438516.53
44,2011-02-04,293953.08,0,23.35,2.974,127.7195806,7.224,2011,2,5,1,2344,1112065.1920000003,1055575.309,1995891.87,1070457.8
39,2011-02-04,1343773.94,0,45.96,2.989,211.3333753,8.395,2011,2,5,1,2345,1028518.6440000006,1143596.555,293953.08,1995891.87
28,2011-02-04,1564897.32,0,45.14,3.348,127.7195806,14.021,2011,2,5,1,2346,1253794.8020000004,1251974.327,1343773.94,293953.08
10,2011-02-04,1968045.91,0,44.88,3.348,127.7195806,8.744,2011,2,5,1,2347,1433312.4240000003,1323283.35,1564897.32,1343773.94
18,2011-02-04,1055841.24,0,20.79,3.24,133.1834194,9.131,2011,2,5,1,2348,1245302.2980000004,1318825.605,1968045.91,1564897.32
41,2011-02-04,1179420.5,0,14.56,3.011,191.7625895,7.241,2011,2,5,1,2349,1422395.7820000004,1267230.4870000002,1055841.24,1968045.91
36,2011-02-04,417521.7,0,46.68,2.98,211.3333753,8.395,2011,2,5,1,2350,1237145.3340000005,1132831.989,1179420.5,1055841.24
30,2011-02-04,490970.95,0,36.33,2.989,212.2240646,8.028,2011,2,5,1,2351,1022360.0600000003,1138077.4309999999,417521.7,1179420.5
9,2011-02-04,544612.28,0,31.82,2.989,216.1162864,6.416,2011,2,5,1,2352,737673.3340000004,1085492.8790000002,490970.95,417521.7
20,2011-02-04,2351143.07,0,28.58,3.231,205.7329407,7.343,2011,2,5,1,2353,996733.7000000004,1121017.9989999998,544612.28,490970.95
5,2011-02-04,329613.2,0,41.67,2.989,213.1229755,6.634,2011,2,5,1,2354,826772.2400000003,1124584.011,2351143.07,544612.28
33,2011-02-04,234218.03,0,49.26,3.348,127.7195806,8.951,2011,2,5,1,2355,790111.5060000003,1013628.4199999999,329613.2,2351143.07
15,2011-02-04,556550.85,0,20.69,3.4,133.1834194,7.771,2011,2,5,1,2356,803227.4860000003,912793.7729999998,234218.03,329613.2
22,2011-02-04,946060.98,0,26.39,3.24,137.0542431,8.458,2011,2,5,1,2357,883517.2260000004,810595.2799999999,556550.85,234218.03
13,2011-02-04,1848186.58,0,23.35,2.974,127.7195806,7.47,2011,2,5,1,2358,782925.9280000004,889829.814,946060.98,556550.85
2,2011-02-04,1929346.23,0,38.25,2.989,212.2240646,8.028,2011,2,5,1,2359,1102872.5340000005,964822.3870000001,1848186.58,946060.98
7,2011-02-04,558027.77,0,-2.06,3.011,191.7625895,8.818,2011,2,5,1,2360,1167634.4820000003,978872.994,1929346.23,1848186.58
40,2011-02-04,904261.65,0,13.29,3.24,133.1834194,5.114,2011,2,5,1,2361,1237176.6420000005,1020202.064,558027.77,1929346.23
11,2011-02-04,1422546.05,0,47.17,2.989,215.8863367,7.551,2011,2,5,1,2362,1332473.6560000007,1107995.441,904261.65,558027.77
37,2011-02-04,583835.18,0,46.68,2.989,211.3333753,8.395,2011,2,5,1,2363,1079603.3760000006,931264.652,1422546.05,904261.65
21,2011-02-04,596218.24,0,36.33,2.989,212.2240646,8.028,2011,2,5,1,2364,812977.7780000004,957925.1560000001,583835.18,1422546.05
43,2011-02-04,651521.77,0,33.21,2.989,204.5264194,10.398,2011,2,5,1,2365,831676.5780000004,999655.53,596218.24,583835.18
8,2011-02-04,944594.78,0,24.48,2.989,215.9327797,6.262,2011,2,5,1,2366,839743.2040000005,1038459.9230000001,651521.77,596218.24
31,2011-02-04,1443206.46,0,36.33,2.989,212.2240646,8.028,2011,2,5,1,2367,843875.2860000003,1088174.4710000001,944594.78,651521.77
4,2011-02-04,2119086.04,0,34.61,2.996,127.7195806,6.51,2011,2,5,1,2368,1150925.4580000003,1115264.417,1443206.46,944594.78
12,2011-02-04,1046068.17,0,45.14,3.348,127.7195806,14.021,2011,2,5,1,2369,1240895.4440000004,1026936.6110000001,2119086.04,1443206.46
27,2011-02-04,1628100.79,0,28.7,3.4,137.0542431,7.827,2011,2,5,1,2370,1436211.2480000004,1133943.913,1046068.17,2119086.04
19,2011-02-04,1370562.11,0,21.02,3.4,133.1834194,7.771,2011,2,5,1,2371,1521404.7140000004,1180573.959,1628100.79,1046068.17
35,2011-02-04,747577.05,0,28.7,3.231,137.0542431,8.549,2011,2,5,1,2372,1382278.8320000004,1113077.059,1370562.11,1628100.79
1,2011-02-04,1606629.58,0,42.27,2.989,212.5668812,7.742,2011,2,5,1,2373,1279787.5400000005,1215356.4990000003,747577.05,1370562.11
38,2011-02-04,402341.76,0,45.14,3.348,127.7195806,14.021,2011,2,5,1,2374,1151042.2580000004,1195968.8510000003,1606629.58,747577.05
23,2011-02-04,1159438.53,0,14.5,3.24,133.1834194,5.114,2011,2,5,1,2375,1057309.8060000003,1246760.527,402341.76,1606629.58
34,2011-02-04,971932.87,0,23.82,2.996,127.7195806,10.398,2011,2,5,1,2376,977583.9580000003,1249494.336,1159438.53,402341.76
16,2011-02-04,479263.15,0,13.64,3.011,191.7625895,6.614,2011,2,5,1,2377,923921.1780000005,1153100.005,971932.87,1159438.53
26,2011-02-04,911807.02,0,11.17,3.24,133.1834194,7.907,2011,2,5,1,2378,784956.6660000004,1032372.1030000001,479263.15,971932.87
25,2011-02-04,639830.45,0,23.94,3.231,205.7329407,7.343,2011,2,5,1,2379,832454.4040000004,991748.331,911807.02,479263.15
17,2011-02-04,816603.05,0,11.29,2.974,127.7195806,6.866,2011,2,5,1,2380,763887.3080000004,910598.557,639830.45,911807.02
